# visionSample, x, y, visX, visY, angle, rawDist, rawAngle, distM, distC, angleC, angleM, distRSquared, angleRSquared
1161 0.000218815892203 -0.00278653861512 8.72906146238 3.44915809039 94.4899978638 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.000218815892203 -0.00278653861512 8.72906146238 3.44915809039 180.0 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.000218815892203 -0.00278653861512 8.72906146238 3.44915809039 180.0 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.0711977622545 0.0306405418364 8.72906146238 3.44915809039 179.940000001 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.0711977622545 0.0306405418364 8.72906146238 3.44915809039 179.940000001 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.0711977622545 0.0306405418364 8.72906146238 3.44915809039 179.940000001 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.0711977622545 0.0306405418364 8.72906146238 3.44915809039 179.940000001 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.129895201992 0.030616149846 8.72906146238 3.44915809039 180.059999999 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.129895201992 0.030616149846 8.72906146238 3.44915809039 180.059999999 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.129895201992 0.030616149846 8.72906146238 3.44915809039 180.059999999 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.263128995305 0.0307833162714 8.72906146238 3.44915809039 180.07 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.263128995305 0.0307833162714 8.72906146238 3.44915809039 180.07 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
1161 0.263128995305 0.0307833162714 8.72906146238 3.44915809039 180.07 0.57596959698 2.84375 4.4 1.0 1.0 2.5 0.0 0.0 
