# visionSample, x, y, visX, visY, angle, rawDist, rawAngle, distM, distC, angleC, angleM, distRSquared, angleRSquared
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.67029544813 -1.45486545634 7.2923594875 -0.0856773661323 65.9800033569 0.274841462201 1.625 4.4 1.0 1.0 2.5 0.0 0.0 
