# visionSample, x, y, visX, visY, angle, rawDist, rawAngle, distM, distC, angleC, angleM, distRSquared, angleRSquared
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.5 -5.5 0.0 0.0 180.0 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.56428768608 -5.5 0.0 0.0 180.01 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.56428768608 -5.5 0.0 0.0 180.01 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.56428768608 -5.5 0.0 0.0 180.01 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.64627777723 -5.49998569003 0.0 0.0 180.119999997 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.64627777723 -5.49998569003 0.0 0.0 180.119999997 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.64627777723 -5.49998569003 0.0 0.0 180.119999997 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.81118937476 -5.49967786324 0.0 0.0 180.109999999 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.81118937476 -5.49967786324 0.0 0.0 180.109999999 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 1.81118937476 -5.49967786324 0.0 0.0 180.109999999 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.04877389949 -5.49924124676 0.0 0.0 180.180000007 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.04877389949 -5.49924124676 0.0 0.0 180.180000007 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.04877389949 -5.49924124676 0.0 0.0 180.180000007 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.33387473249 -5.49846672062 0.0 0.0 180.310000002 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.33387473249 -5.49846672062 0.0 0.0 180.310000002 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.33387473249 -5.49846672062 0.0 0.0 180.310000002 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.33387473249 -5.49846672062 0.0 0.0 180.310000002 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.63388042262 -5.49702678563 0.0 0.0 180.50999999 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.63388042262 -5.49702678563 0.0 0.0 180.50999999 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.63388042262 -5.49702678563 0.0 0.0 180.50999999 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.90685736284 -5.49439200397 0.0 0.0 180.699999988 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.90685736284 -5.49439200397 0.0 0.0 180.699999988 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
0 2.90685736284 -5.49439200397 0.0 0.0 180.699999988 -1.0 -1000.0 4.4 1.0 1.0 2.5 0.0 0.0 
