# visionSample, x, y, visX, visY, angle, rawDist, rawAngle, distM, distC, angleC, angleM, distRSquared, angleRSquared
456 8.01823151353 0.119982565271 7.48795162811 0.161487952432 175.159999847 0.173913306485 -0.84375 4.4 1.0 1.0 2.5 0.0 0.0 
458 8.01823151353 0.119982565271 7.48795162811 0.161487952432 175.159999847 0.176178702573 -1.0625 4.4 1.0 1.0 2.5 0.0 0.0 
458 8.01823151353 0.119982565271 7.48795162811 0.161487952432 175.159999847 0.176178702573 -1.0625 4.4 1.0 1.0 2.5 0.0 0.0 
459 7.95140378802 0.125824010172 7.48795162811 0.161487952432 175.610000134 0.178380408982 -1.15625 4.4 1.0 1.0 2.5 0.0 0.0 
461 7.95140378802 0.125824010172 7.48795162811 0.161487952432 175.610000134 0.176476939077 -1.3125 4.4 1.0 1.0 2.5 0.0 0.0 
461 7.95140378802 0.125824010172 7.48795162811 0.161487952432 175.610000134 0.176476939077 -1.3125 4.4 1.0 1.0 2.5 0.0 0.0 
462 7.92539664317 0.127872774271 7.48795162811 0.161487952432 175.820000172 0.17512087512 -1.40625 4.4 1.0 1.0 2.5 0.0 0.0 
464 7.92539664317 0.127872774271 7.48795162811 0.161487952432 175.820000172 0.179258684846 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
464 7.92539664317 0.127872774271 7.48795162811 0.161487952432 175.820000172 0.179258684846 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
465 7.90402546964 0.129449023308 7.48795162811 0.161487952432 175.949999809 0.181617762377 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
467 7.90402546964 0.129449023308 7.48795162811 0.161487952432 175.949999809 0.181617762377 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
467 7.90402546964 0.129449023308 7.48795162811 0.161487952432 175.949999809 0.178471294201 -1.546875 4.4 1.0 1.0 2.5 0.0 0.0 
468 7.88079196928 0.13110773709 7.48795162811 0.161487952432 176.0 0.180150062648 -1.546875 4.4 1.0 1.0 2.5 0.0 0.0 
469 7.88079196928 0.13110773709 7.48795162811 0.161487952432 176.0 0.182234331983 -1.5625 4.4 1.0 1.0 2.5 0.0 0.0 
470 7.88079196928 0.13110773709 7.48795162811 0.161487952432 176.0 0.184002684987 -1.53125 4.4 1.0 1.0 2.5 0.0 0.0 
471 7.86313268514 0.132342594531 7.48795162811 0.161487952432 175.889999866 0.184002684987 -1.53125 4.4 1.0 1.0 2.5 0.0 0.0 
472 7.86313268514 0.132342594531 7.48795162811 0.161487952432 175.889999866 0.181149908362 -1.5625 4.4 1.0 1.0 2.5 0.0 0.0 
473 7.86313268514 0.132342594531 7.48795162811 0.161487952432 175.889999866 0.181149908362 -1.5625 4.4 1.0 1.0 2.5 0.0 0.0 
474 7.86313268514 0.132342594531 7.48795162811 0.161487952432 175.889999866 0.184593610407 -1.5 4.4 1.0 1.0 2.5 0.0 0.0 
475 7.84733359235 0.133466120955 7.48795162811 0.161487952432 175.730000019 0.185761968212 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
475 7.84733359235 0.133466120955 7.48795162811 0.161487952432 175.730000019 0.185761968212 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
475 7.84733359235 0.133466120955 7.48795162811 0.161487952432 175.730000019 0.185761968212 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
476 7.83246720561 0.134569579865 7.48795162811 0.161487952432 175.690000057 0.185761968212 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
476 7.83246720561 0.134569579865 7.48795162811 0.161487952432 175.690000057 0.185761968212 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
477 7.83246720561 0.134569579865 7.48795162811 0.161487952432 175.690000057 0.187620232736 -1.34375 4.4 1.0 1.0 2.5 0.0 0.0 
478 7.81760187834 0.135687309425 7.48795162811 0.161487952432 175.760000229 0.187620232736 -1.34375 4.4 1.0 1.0 2.5 0.0 0.0 
479 7.81760187834 0.135687309425 7.48795162811 0.161487952432 175.760000229 0.184689292606 -1.40625 4.4 1.0 1.0 2.5 0.0 0.0 
479 7.81760187834 0.135687309425 7.48795162811 0.161487952432 175.760000229 0.184689292606 -1.40625 4.4 1.0 1.0 2.5 0.0 0.0 
481 7.80273488712 0.136782660087 7.48795162811 0.161487952432 175.900000095 0.189047063756 -1.375 4.4 1.0 1.0 2.5 0.0 0.0 
482 7.80273488712 0.136782660087 7.48795162811 0.161487952432 175.900000095 0.186837898611 -1.40625 4.4 1.0 1.0 2.5 0.0 0.0 
483 7.80273488712 0.136782660087 7.48795162811 0.161487952432 175.900000095 0.185322512001 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
483 7.78972356297 0.137703585226 7.48795162811 0.161487952432 176.079999924 0.185322512001 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
483 7.78972356297 0.137703585226 7.48795162811 0.161487952432 176.079999924 0.185322512001 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
483 7.78972356297 0.137703585226 7.48795162811 0.161487952432 176.079999924 0.185322512001 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
483 7.78972356297 0.137703585226 7.48795162811 0.161487952432 176.079999924 0.185322512001 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
483 7.7776392642 0.138524802216 7.48795162811 0.161487952432 176.150000095 0.185322512001 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
483 7.7776392642 0.138524802216 7.48795162811 0.161487952432 176.150000095 0.185322512001 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
483 7.7776392642 0.138524802216 7.48795162811 0.161487952432 176.150000095 0.185322512001 -1.4375 4.4 1.0 1.0 2.5 0.0 0.0 
484 7.7674133715 0.139209057365 7.48795162811 0.161487952432 176.210000038 0.189699027056 -1.625 4.4 1.0 1.0 2.5 0.0 0.0 
485 7.7674133715 0.139209057365 7.48795162811 0.161487952432 176.210000038 0.188551752491 -1.65625 4.4 1.0 1.0 2.5 0.0 0.0 
486 7.7674133715 0.139209057365 7.48795162811 0.161487952432 176.210000038 0.18854102805 -1.65625 4.4 1.0 1.0 2.5 0.0 0.0 
486 7.76090563136 0.139639182354 7.48795162811 0.161487952432 176.119999886 0.18854102805 -1.65625 4.4 1.0 1.0 2.5 0.0 0.0 
488 7.76090563136 0.139639182354 7.48795162811 0.161487952432 176.119999886 0.187361871536 -1.65625 4.4 1.0 1.0 2.5 0.0 0.0 
489 7.76090563136 0.139639182354 7.48795162811 0.161487952432 176.119999886 0.190756345196 -1.59375 4.4 1.0 1.0 2.5 0.0 0.0 
489 7.75532794878 0.140013562939 7.48795162811 0.161487952432 176.00999999 0.190756345196 -1.59375 4.4 1.0 1.0 2.5 0.0 0.0 
490 7.75532794878 0.140013562939 7.48795162811 0.161487952432 176.00999999 0.190756345196 -1.59375 4.4 1.0 1.0 2.5 0.0 0.0 
490 7.75532794878 0.140013562939 7.48795162811 0.161487952432 176.00999999 0.190756345196 -1.59375 4.4 1.0 1.0 2.5 0.0 0.0 
490 7.74975106262 0.140013562939 7.48795162811 0.161487952432 176.00999999 0.190756345196 -1.59375 4.4 1.0 1.0 2.5 0.0 0.0 
490 7.74975106262 0.140399624564 7.48795162811 0.161487952432 175.929999828 0.190756345196 -1.59375 4.4 1.0 1.0 2.5 0.0 0.0 
490 7.74975106262 0.140399624564 7.48795162811 0.161487952432 175.929999828 0.190756345196 -1.59375 4.4 1.0 1.0 2.5 0.0 0.0 
490 7.74975106262 0.140399624564 7.48795162811 0.161487952432 175.929999828 0.190756345196 -1.59375 4.4 1.0 1.0 2.5 0.0 0.0 
490 7.74603353549 0.140662676583 7.48795162811 0.161487952432 175.869999886 0.190756345196 -1.59375 4.4 1.0 1.0 2.5 0.0 0.0 
492 7.74603353549 0.140662676583 7.48795162811 0.161487952432 175.869999886 0.194465692783 -1.40625 4.4 1.0 1.0 2.5 0.0 0.0 
492 7.74603353549 0.140662676583 7.48795162811 0.161487952432 175.869999886 0.194465692783 -1.40625 4.4 1.0 1.0 2.5 0.0 0.0 
492 7.74138703471 0.140997209177 7.48795162811 0.161487952432 175.829999924 0.194465692783 -1.40625 4.4 1.0 1.0 2.5 0.0 0.0 
494 7.74138703471 0.140997209177 7.48795162811 0.161487952432 175.829999924 0.192091852316 -1.46875 4.4 1.0 1.0 2.5 0.0 0.0 
495 7.74138703471 0.140997209177 7.48795162811 0.161487952432 175.829999924 0.191330888599 -1.453125 4.4 1.0 1.0 2.5 0.0 0.0 
495 7.73581152946 0.141402735469 7.48795162811 0.161487952432 175.789999962 0.191330888599 -1.453125 4.4 1.0 1.0 2.5 0.0 0.0 
495 7.73581152946 0.141402735469 7.48795162811 0.161487952432 175.789999962 0.191330888599 -1.453125 4.4 1.0 1.0 2.5 0.0 0.0 
495 7.73581152946 0.141402735469 7.48795162811 0.161487952432 175.789999962 0.191330888599 -1.453125 4.4 1.0 1.0 2.5 0.0 0.0 
496 7.73116550031 0.141743755468 7.48795162811 0.161487952432 175.75 0.272529141737 2.15625 4.4 1.0 1.0 2.5 0.0 0.0 
496 7.73116550031 0.141743755468 7.48795162811 0.161487952432 175.75 0.272529141737 2.15625 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.73116550031 0.141743755468 7.48795162811 0.161487952432 175.75 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.73116550031 0.141743755468 7.48795162811 0.161487952432 175.75 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.72373230354 0.142295485144 7.3088119198 -0.0868102022746 175.800000191 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.72373230354 0.142295485144 7.3088119198 -0.0868102022746 175.800000191 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.72373230354 0.142295485144 7.3088119198 -0.0868102022746 175.800000191 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.71722797469 0.142774437584 7.3088119198 -0.0868102022746 175.860000134 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.71722797469 0.142774437584 7.3088119198 -0.0868102022746 175.860000134 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.71722797469 0.142774437584 7.3088119198 -0.0868102022746 175.860000134 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.7079353481 0.143448692842 7.3088119198 -0.0868102022746 175.869999886 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.7079353481 0.143448692842 7.3088119198 -0.0868102022746 175.869999886 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.7079353481 0.143448692842 7.3088119198 -0.0868102022746 175.869999886 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.69957181964 0.144053251964 7.3088119198 -0.0868102022746 175.860000134 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
497 7.69957181964 0.144053251964 7.3088119198 -0.0868102022746 175.860000134 0.27111523263 2.1875 4.4 1.0 1.0 2.5 0.0 0.0 
498 7.69957181964 0.144053251964 7.3088119198 -0.0868102022746 175.860000134 0.268879387324 2.15625 4.4 1.0 1.0 2.5 0.0 0.0 
